,City,longitude,latitude
5969,TRIBERG IM SCHWARZWALD,48.133,8.233
5970,TRIBSEES,54.094,12.758
5971,TRIEBES,50.686,12.025
5972,TRIEFENSTEIN,49.817,9.600
5973,TRIER,49.750,6.650
5974,TRIERWEILER,49.767,6.567
5975,TRIFTERN,48.400,13.000
5976,TRIPPSTADT,49.367,7.767
5977,TRIPTIS,50.741,11.862
5978,TRITTAU,53.617,10.400
5979,TRITTENHEIM,49.833,6.900
5980,TROCHTELFINGEN,48.300,9.250
5981,TROGEN,50.367,11.950
5982,TROISDORF,50.817,7.150
5983,TROSSINGEN,48.083,8.633
5984,TROSTBERG,48.033,12.550
5985,TRULBEN,49.133,7.550
5986,TRUNKELSBERG,48.000,10.217
5987,TRUSETAL,50.787,10.409
5988,TRÖBITZ,51.596,13.437
5989,TRÖGLITZ,51.073,12.192
5990,TRÖSTAU,50.017,11.950
5991,TUCHEIM,52.291,12.187
5992,TUNINGEN,48.033,8.600
5993,TUNTENHAUSEN,47.933,12.017
5994,TUSSENHAUSEN,48.100,10.567
5995,TUTOW,53.913,13.246
5996,TUTTLINGEN,47.983,8.817
5997,TUTZING,47.917,11.283
5998,TWIST,52.633,7.067
5999,TWISTETAL,51.333,8.967
6000,TWISTRINGEN,52.783,8.633
6001,TÄNNESBERG,49.533,12.333
6002,TÖGING AM INN,48.250,12.600
6003,TÖNISVORST,51.317,6.450
6004,TÖNNING,54.317,8.933
6005,TÖPEN,50.383,11.867
6006,TÜBINGEN,48.517,9.067
6007,TÜLAU,52.583,10.883
6008,TÜRKENFELD,48.117,11.083
6009,TÜRKHEIM,48.067,10.633
6010,TÜSSLING,48.217,12.600
6011,UBSTADT-WEIHER,49.167,8.617
6012,UCHTE,52.500,8.900
6013,UDER,51.362,10.076
6014,UEBIGAU,51.594,13.302
6015,UECKERMÜNDE,53.739,14.042
6016,UEDEM,51.667,6.267
6017,UEHRDE,52.100,10.767
6018,UELSEN,52.500,6.883
6019,UELZEN,52.967,10.567
6020,UETERSEN,53.683,9.667
6021,UETTINGEN,49.800,9.733
6022,UETZE,52.467,10.200
6023,ÜBACH-PALENBERG,50.933,6.100
6024,ÜBERHERRN,49.250,6.700
6025,ÜBERLINGEN,47.767,9.167
6026,ÜBERSEE,47.817,12.483
6027,ÜCHTELHAUSEN,50.100,10.267
6028,ÜHLFELD,49.667,10.717
6029,ÜHLINGEN-BIRKENDORF,47.717,8.317
6030,ÜXHEIM,50.350,6.767
6031,UICHTERITZ,51.209,11.920
6032,ULM,48.400,9.983
6033,ULMEN,50.217,6.983
6034,ULRICHSTEIN,50.583,9.200
6035,UMKIRCH,48.033,7.767
6036,UMMENDORF,48.067,9.833
6037,UMMENDORF,52.158,11.179
6038,UNDENHEIM,49.833,8.217
6039,UNKEL,50.600,7.217
6040,UNLINGEN,48.167,9.517
6041,UNNA,51.533,7.683
6042,UNNAU,50.650,7.900
6043,UNSEBURG,51.929,11.522
6044,UNTERAMMERGAU,47.617,11.033
6045,UNTERDIETFURT,48.383,12.667
6046,UNTEREGG,47.967,10.467
6047,UNTEREISESHEIM,49.217,9.200
6048,UNTERENSINGEN,48.650,9.350
6049,UNTERFÖHRING,48.200,11.650
6050,UNTERGRIESBACH,48.583,13.667
6051,UNTERGRUPPENBACH,49.100,9.283
6052,UNTERHACHING,48.067,11.617
6053,UNTERKIRNACH,48.083,8.367
6054,UNTERLEINLEITER,49.817,11.183
6055,UNTERLÜSS,52.833,10.300
6056,UNTERMEITINGEN,48.167,10.817
6057,UNTERMERZBACH,50.133,10.867
6058,UNTERMÜNKHEIM,49.150,9.733
6059,UNTERNEUKIRCHEN,48.167,12.617
6060,UNTERPLEICHFELD,49.867,10.050
6061,UNTERPÖRLITZ,50.704,10.933
6062,UNTERREICHENBACH,48.833,8.717
6063,UNTERREIT,48.117,12.333
6064,UNTERSCHLEISSHEIM,48.283,11.567
6065,UNTERSCHNEIDHEIM,48.933,10.367
6066,UNTERSIEMAU,50.200,10.967
6067,UNTERSTEINACH,50.133,11.533
6068,UNTERTHINGAU,47.767,10.500
6069,UNTERWELLENBORN,50.658,11.437
6070,UNTERWÖSSEN,47.733,12.467
6071,UNTERZELL,49.150,12.417
6072,UNTRASRIED,47.833,10.383
6073,UPGANT-SCHOTT,53.517,7.267
6074,UPLENGEN,53.300,7.750
6075,URACH,48.500,9.400
6076,URBACH,48.817,9.583
6077,URBAR,50.383,7.633
6078,URMITZ,50.417,7.517
6079,URSENSOLLEN,49.400,11.767
6080,URSPRINGEN,49.900,9.667
6081,USEDOM,53.874,13.923
6082,USINGEN,50.333,8.533
6083,USLAR,51.667,9.633
6084,USTERSBACH,48.317,10.650
6085,UTTENREUTH,49.600,11.083
6086,UTTENWEILER,48.150,9.617
6087,UTTING AM AMMERSEE,48.033,11.083
6088,VAALE,54.000,9.383
6089,VACHA,50.830,10.025
6090,VACHENDORF,47.850,12.600
6091,VAIHINGEN AN DER ENZ,48.933,8.967
6092,VALLENDAR,50.400,7.617
6093,VALLEY,47.883,11.767
6094,VAREL,53.400,8.133
6095,VARREL,52.617,8.733
6096,VATERSTETTEN,48.100,11.783
6097,VECHELDE,52.267,10.367
6098,VECHTA,52.733,8.283
6099,VECKENSTEDT,51.897,10.728
6100,VEILSDORF,50.411,10.813
6101,VEITSBRONN,49.517,10.883
6102,VEITSHÖCHHEIM,49.833,9.883
6103,VELBERT,51.333,7.050
6104,VELBURG,49.233,11.667
6105,VELDEN,48.367,12.250
6106,VELDEN,49.617,11.517
6107,VELEN,51.900,6.983
6108,VELLBERG,49.083,9.883
6109,VELLMAR,51.350,9.483
6110,VELPKE,52.400,10.933
6111,VELTEN,52.688,13.186
6112,VERDEN (ALLER),52.917,9.233
6113,VERINGENSTADT,48.183,9.217
6114,VERL,51.883,8.500
6115,VERSMOLD,52.033,8.150
6116,VESTENBERGSGREUTH,49.683,10.650
6117,VETSCHAU,51.787,14.078
6118,VETTELSCHOSS,50.617,7.350
6119,VETTWEISS,50.733,6.600
6120,VIECHTACH,49.083,12.883
6121,VIELANK,53.229,11.138
6122,VIELAU,50.690,12.543
6123,VIENENBURG,51.950,10.567
6124,VIERETH-TRUNSTADT,49.933,10.783
6125,VIERKIRCHEN,48.367,11.467
6126,VIERNAU,50.670,10.554
6127,VIERSEN,51.250,6.400
6128,VIESELBACH,51.000,11.142
6129,VILGERTSHOFEN,47.950,10.917
6130,VILLENBACH,48.517,10.617
6131,VILLINGEN-SCHWENNINGEN,48.067,8.450
6132,VILLINGENDORF,48.200,8.583
6133,VILLMAR,50.400,8.200
6134,VILSBIBURG,48.450,12.350
6135,VILSECK,49.617,11.800
6136,VILSHEIM,48.450,12.100
6137,VILSHOFEN,48.633,13.183
6138,VINNINGEN,49.150,7.550
6139,VISBEK,52.833,8.317
6140,VISSELHÖVEDE,52.983,9.583
6141,VIÖL,54.567,9.183
6142,VLOTHO,52.167,8.867
6143,VOERDE (NIEDERRHEIN),51.600,6.683
6144,VOGELSANG,53.727,14.165
6145,VOGT,47.783,9.767
6146,VOGTAREUTH,47.950,12.183
6147,VOGTSBURG IM KAISERSTUHL,48.083,7.633
6148,VOHBURG AN DER DONAU,48.767,11.617
6149,VOHENSTRAUSS,49.617,12.350
6150,VOLKACH,49.867,10.233
6151,VOLKENSCHWAND,48.600,11.867
6152,VOLKERTSHAUSEN,47.817,8.867
6153,VOLKMARSEN,51.417,9.117
6154,VOLKSTEDT,51.560,11.558
6155,VOLLERSRODE,53.333,8.917
6156,VOLTLAGE,52.433,7.750
6157,VORDORF,52.367,10.517
6158,VORRA,49.567,11.500
6159,VREDEN,52.033,6.817
6160,VÖGELSEN,53.283,10.350
6161,VÖHL,51.200,8.950
6162,VÖHRENBACH,48.050,8.300
6163,VÖHRINGEN,48.283,10.083
6164,VÖHRINGEN,48.333,8.667
6165,VÖLKLINGEN,49.250,6.850
6166,VÖLPKE,52.142,11.097
6167,VÖRSTETTEN,48.067,7.850
6168,WAABS,54.533,9.983
6169,WAAKE,51.550,10.050
6170,WAAKIRCHEN,47.767,11.667
6171,WAAL,48.000,10.783
6172,WABERN,51.100,9.350
6173,WACHAU,51.161,13.908
6174,WACHENHEIM AN DER WEINSTRASSE,49.433,8.183
6175,WACHENROTH,49.750,10.717
6176,WACHTBERG,50.633,7.100
6177,WACHTENDONK,51.417,6.333
6178,WACKEN,54.017,9.200
6179,WACKERNHEIM,49.983,8.117
6180,WACKERSBERG,47.733,11.550
6181,WACKERSDORF,49.317,12.183
6182,WADDEWEITZ,53.000,10.967
6183,WADERN,49.533,6.883
6184,WADERSLOH,51.733,8.250
6185,WADGASSEN,49.267,6.800
6186,WAFFENBRUNN,49.267,12.667
6187,WAGENFELD,52.550,8.583
6188,WAGHÄUSEL,49.250,8.550
6189,WAGING AM SEE,47.933,12.733
6190,WAHLSBURG,51.617,9.550
6191,WAHLSTEDT,53.950,10.217
6192,WAHRENHOLZ,52.617,10.600
6193,WAIBLINGEN,48.833,9.317
6194,WAIBSTADT,49.300,8.917
6195,WAIDHAUS,49.650,12.500
6196,WAIDHOFEN,48.583,11.333
6197,WAIGOLSHAUSEN,49.967,10.117
6198,WAIN,48.183,10.017
6199,WAISCHENFELD,49.850,11.350
6200,WALCHUM,52.933,7.283
6201,WALD,47.933,9.183
6202,WALD,49.150,12.333
6203,WALD-MICHELBACH,49.567,8.833
6204,WALDACHTAL,48.500,8.567
6205,WALDALGESHEIM,49.950,7.833
6206,WALDASCHAFF,49.983,9.300
6207,WALDBREITBACH,50.550,7.417
6208,WALDBRONN,48.917,8.483
6209,WALDBRUNN,49.467,9.083
6210,WALDBRUNN,49.750,9.800
6211,WALDBRUNN (WESTERWALD),50.517,8.117
6212,WALDBRÖL,50.883,7.617
6213,WALDBURG,47.750,9.717
6214,WALDBÖCKELHEIM,49.817,7.717
6215,WALDBÜTTELBRUNN,49.783,9.850
6216,WALDDORF,50.995,14.656
6217,WALDDORFHÄSLACH,48.583,9.183
6218,WALDDREHNA,51.780,13.636
6219,WALDECK,51.200,9.067
6220,WALDEMS,50.233,8.317
6221,WALDENBUCH,48.633,9.133
6222,WALDENBURG,49.183,9.650
6223,WALDENBURG,50.872,12.612
6224,WALDERBACH,49.183,12.383
6225,WALDERSHOF,49.983,12.067
6226,WALDESCH,50.283,7.550
6227,WALDFEUCHT,51.067,5.983
6228,WALDFISCHBACH-BURGALBEN,49.283,7.650
6229,WALDHEIM,51.078,13.033
6230,WALDKAPPEL,51.150,9.883
6231,WALDKIRCH,48.100,7.967
6232,WALDKIRCHEN,48.733,13.600
6233,WALDKIRCHEN,50.766,13.123
6234,WALDKRAIBURG,48.217,12.400
6235,WALDMOHR,49.383,7.333
6236,WALDMÜNCHEN,49.383,12.700
6237,WALDRACH,49.750,6.750
6238,WALDSASSEN,50.000,12.300
6239,WALDSEE,49.400,8.433
6240,WALDSHUT-TIENGEN,47.617,8.217
6241,WALDSOLMS,50.433,8.500
6242,WALDSTETTEN,48.767,9.817
6243,WALDTHURN,49.667,12.333
6244,WALHEIM,49.017,9.150
6245,WALKENRIED,51.583,10.617
6246,WALLDORF,49.300,8.650
6247,WALLDORF,50.612,10.138
6248,WALLDÜRN,49.583,9.367
6249,WALLENDORF,51.358,12.069
6250,WALLENFELS,50.267,11.467
6251,WALLENHORST,52.350,8.017
6252,WALLERFANGEN,49.333,6.717
6253,WALLERFING,48.683,12.883
6254,WALLERSTEIN,48.883,10.483
6255,WALLERTHEIM,49.833,8.050
6256,WALLGAU,47.517,11.283
6257,WALLHAUSEN,49.217,10.067
6258,WALLHAUSEN,49.883,7.767
6259,WALLHAUSEN,51.466,11.209
6260,WALLMENROTH,50.800,7.850
6261,WALLMODEN,52.017,10.300
6262,WALLUF,50.033,8.150
6263,WALPERTSKIRCHEN,48.267,11.983
6264,WALSCHLEBEN,51.067,10.937
6265,WALSDORF,49.867,10.783
6266,WALSRODE,52.867,9.600
6267,WALTENHOFEN,47.667,10.300
6268,WALTERSDORF,50.874,14.670
6269,WALTERSHAUSEN,50.899,10.588
6270,WALTING,48.917,11.300
6271,WALTROP,51.617,7.400
6272,WALZBACHTAL,49.033,8.567
6273,WANDERSLEBEN,50.899,10.851
6274,WANDERUP,54.683,9.333
6275,WANDLITZ,52.755,13.448
6276,WANFRIED,51.183,10.167
6277,WANG,48.500,11.933
6278,WANGELS,54.267,10.767
6279,WANGEN,48.733,9.617
6280,WANGEN IM ALLGÄU,47.683,9.833
6281,WANGERLAND,53.667,7.917
6282,WANGEROGGE,53.800,7.900
6283,WANKENDORF,54.117,10.200
6284,WANNA,53.733,8.783
6285,WANNWEIL,48.517,9.150
6286,WANZLEBEN,52.062,11.440
6287,WARBERG,52.183,10.917
6288,WARBURG,51.483,9.150
6289,WARDENBURG,53.067,8.200
6290,WAREN,53.516,12.692
6291,WARENDORF,51.950,8.000
6292,WARIN,53.803,11.712
6293,WARMENSTEINACH,50.000,11.783
6294,WARMSEN,52.450,8.850
6295,WARNGAU,47.833,11.717
6296,WARSTEIN,51.450,8.350
6297,WARTENBERG,48.400,11.983
6298,WARTENBERG,50.633,9.450
6299,WARTHAUSEN,48.133,9.800
6300,WARTMANNSROTH,50.167,9.783
6301,WASBEK,54.083,9.900
6302,WASBÜTTEL,52.417,10.600
6303,WASSENACH,50.433,7.283
6304,WASSENBERG,51.100,6.167
6305,WASSERBURG (BODENSEE),47.567,9.633
6306,WASSERBURG AM INN,48.067,12.233
6307,WASSERLEBEN,51.927,10.757
6308,WASSERLIESCH,49.717,6.533
6309,WASSERLOSEN,50.100,10.033
6310,WASSERTRÜDINGEN,49.033,10.600
6311,WASUNGEN,50.665,10.120
6312,WATHLINGEN,52.533,10.150
6313,WATTENBEK,54.167,10.050
6314,WATTENHEIM,49.517,8.067
6315,WAXWEILER,50.100,6.367
6316,WEBAU,51.177,12.080
6317,WECHINGEN,48.900,10.617
6318,WECHMAR,50.894,10.780
6319,WECHSELBURG,51.002,12.779
6320,WEDDINGSTEDT,54.233,9.083
6321,WEDEL (HOLSTEIN),53.583,9.700
6322,WEDEMARK,52.550,9.733
6323,WEENER,53.167,7.350
6324,WEES,54.800,9.500
6325,WEEZE,51.633,6.200
6326,WEFENSLEBEN,52.186,11.157
6327,WEFERLINGEN,52.317,11.056
6328,WEGBERG,51.150,6.283
6329,WEGELEBEN,51.883,11.175
6330,WEGSCHEID,48.600,13.783
6331,WEHINGEN,48.150,8.783
6332,WEHR,47.633,7.900
6333,WEHR,50.417,7.217
6334,WEHRETAL,51.150,10.000
6335,WEHRHEIM,50.300,8.567
6336,WEHRINGEN,48.250,10.800
6337,WEHRSDORF,51.055,14.397
6338,WEHRSTADT,51.906,11.082
6339,WEIBERN,50.400,7.150
6340,WEIBERSBRUNN,49.933,9.367
6341,WEICHERING,48.717,11.317
6342,WEICHS,48.383,11.417
6343,WEIDA,50.778,12.062
6344,WEIDEN IN DER OBERPFALZ,49.683,12.167
6345,WEIDENBACH,49.200,10.650
6346,WEIDENBERG,49.950,11.733
6347,WEIDENTHAL,49.417,7.983
6348,WEIDHAUSEN BEI COBURG,50.200,11.150
6349,WEIDING,49.267,12.767
6350,WEIGENDORF,49.500,11.567
6351,WEIGERSDORF,51.266,14.651
6352,WEIGMANNSDORF,50.844,13.409
6353,WEIGSDORF,51.099,14.504
6354,WEIHENZELL,49.350,10.633
6355,WEIHERHAMMER,49.633,12.067
6356,WEIHMICHL,48.600,12.050
6357,WEIKERSHEIM,49.483,9.900
6358,WEIL,48.117,10.933
6359,WEIL AM RHEIN,47.583,7.633
6360,WEIL DER STADT,48.750,8.867
6361,WEIL IM SCHÖNBUCH,48.633,9.067
6362,WEILBACH,49.667,9.217
6363,WEILBURG,50.483,8.267
6364,WEILER BEI BINGEN,49.950,7.867
6365,WEILER-SIMMERBERG,47.583,9.933
6366,WEILERBACH,49.483,7.633
6367,WEILERSBACH,49.750,11.117
6368,WEILERSWIST,50.750,6.833
6369,WEILHEIM,47.667,8.233
6370,WEILHEIM AN DER TECK,48.617,9.533
6371,WEILHEIM IN OBERBAYERN,47.833,11.150
6372,WEILMÜNSTER,50.433,8.367
6373,WEILROD,50.333,8.400
6374,WEILTINGEN,49.033,10.450
6375,WEIMAR,50.767,8.733
6376,WEIMAR,50.989,11.325
6377,WEINBACH,50.433,8.300
6378,WEINBÖHLA,51.163,13.566
6379,WEINGARTEN,47.817,9.633
6380,WEINGARTEN (BADEN),49.050,8.533
6381,WEINGARTEN (PFALZ),49.267,8.283
6382,WEINHEIM,49.550,8.667
6383,WEINSBERG,49.150,9.267
6384,WEINSHEIM,49.833,7.767
6385,WEINSTADT,48.817,9.383
6386,WEISCHLITZ,50.445,12.065
6387,WEISENBACH,48.733,8.350
6388,WEISENDORF,49.617,10.817
6389,WEISENHEIM AM BERG,49.517,8.150
6390,WEISENHEIM AM SAND,49.517,8.250
6391,WEISKIRCHEN,49.550,6.817
6392,WEISMAIN,50.083,11.250
6393,WEISSACH,48.850,8.933
6394,WEISSACH IM TAL,48.917,9.483
6395,WEISSBACH,49.300,9.600
6396,WEISSBACH,50.736,13.014
6397,WEISSDORF,50.183,11.850
6398,WEISSENBORN,50.869,13.406
6399,WEISSENBORN,51.133,10.117
6400,WEISSENBRUNN,50.200,11.350
6401,WEISSENBURG IN BAYERN,49.033,10.967
6402,WEISSENHORN,48.300,10.167
6403,WEISSENSBERG,47.583,9.733
6404,WEISSENSEE,51.200,11.063
6405,WEISSENSTADT,50.100,11.883
6406,WEISSENTHURM,50.417,7.467
6407,WEISSIG,51.062,13.890
6408,WEISSKEISSEL,51.500,14.721
6409,WEISSKOLLM,51.420,14.393
6410,WEISSWASSER,51.500,14.632
6411,WEISTROPP,51.087,13.581
6412,WEISWEIL,48.200,7.683
6413,WEITEFELD,50.733,7.933
6414,WEITERSBURG,50.417,7.600
6415,WEITERSTADT,49.900,8.583
6416,WEITNAU,47.633,10.133
6417,WEITRAMSDORF,50.250,10.883
6418,WEIXDORF,51.149,13.805
6419,WELDEN,48.467,10.667
6420,WELLENDINGEN,48.150,8.700
6421,WELLHEIM,48.817,11.083
6422,WELLING,50.333,7.317
6423,WELLMITZ,52.064,14.698
6424,WELSCHBILLIG,49.850,6.567
6425,WELSLEBEN,52.007,11.642
6426,WELVER,51.633,7.950
6427,WELZHEIM,48.883,9.633
6428,WELZOW,51.583,14.175
6429,WEMDING,48.883,10.717
6430,WENDEBURG,52.333,10.400
6431,WENDELSTEIN,49.350,11.150
6432,WENDEN,50.967,7.883
6433,WENDISCH EVERN,53.217,10.467
6434,WENDLINGEN AM NECKAR,48.667,9.383
6435,WENNIGSEN (DEISTER),52.283,9.567
6436,WENNINGSTEDT (SYLT),54.933,8.333
6437,WENTORF BEI HAMBURG,53.500,10.250
6438,WENZENBACH,49.083,12.200
6439,WERBACH,49.667,9.633
6440,WERBEN,51.814,14.187
6441,WERDAU,50.741,12.380
6442,WERDER,52.381,12.939
6443,WERDOHL,51.267,7.767
6444,WERL,51.550,7.917
6445,WERLTE,52.850,7.683
6446,WERMELSKIRCHEN,51.133,7.217
6447,WERMSDORF,51.284,12.947
6448,WERNAU (NECKAR),48.700,9.417
6449,WERNBERG-KÖBLITZ,49.533,12.167
6450,WERNE,51.667,7.633
6451,WERNECK,49.983,10.100
6452,WERNERSBERG,49.183,7.933
6453,WERNEUCHEN,52.635,13.735
6454,WERNIGERODE,51.842,10.791
6455,WERNSDORF,52.372,13.705
6456,WERNSHAUSEN,50.727,10.101
6457,WERTACH,47.600,10.417
6458,WERTHEIM,49.750,9.517
6459,WERTHER,51.468,10.739
6460,WERTHER (WESTFALEN),52.083,8.417
6461,WERTINGEN,48.567,10.683
6462,WESEL,51.667,6.617
6463,WESELBERG,49.333,7.617
6464,WESENBERG,53.282,12.965
6465,WESENDORF,52.600,10.533
6466,WESSELBUREN,54.217,8.917
6467,WESSELING,50.817,6.983
6468,WESSELN,54.217,9.083
6469,WESSLING,48.067,11.250
6470,WESSOBRUNN,47.883,11.017
6471,WESTENDORF,47.933,10.717
6472,WESTENDORF,48.583,10.833
6473,WESTENSEE,54.283,9.900
6474,WESTERBURG,50.567,7.967
6475,WESTEREGELN,51.961,11.392
6476,WESTERHAUSEN,51.810,11.052
6477,WESTERHEIM,48.017,10.300
6478,WESTERHEIM,48.517,9.633
6479,WESTERHOLT,53.600,7.467
6480,WESTERKAPPELN,52.317,7.883
6481,WESTERLAND,54.917,8.300
6482,WESTERNGRUND,50.117,9.250
6483,WESTERRÖNFELD,54.283,9.667
6484,WESTERSTEDE,53.267,7.933
6485,WESTERSTETTEN,48.517,9.950
6486,WESTEWITZ,51.142,13.033
6487,WESTFEHMARN,54.500,11.083
6488,WESTHAUSEN,48.883,10.183
6489,WESTHEIM,49.000,10.667
6490,WESTHEIM (PFALZ),49.250,8.317
6491,WESTHOFEN,49.700,8.250
6492,WESTOVERLEDINGEN,53.167,7.467
6493,WETSCHEN,52.617,8.450
6494,WETTENBERG,50.633,8.650
6495,WETTER (HESSEN),50.900,8.733
6496,WETTER (RUHR),51.383,7.400
6497,WETTIN,51.585,11.804
6498,WETTRINGEN,52.217,7.317
6499,WETTSTETTEN,48.833,11.417
6500,WETZLAR,50.550,8.500
6501,WEWELSFLETH,53.850,9.400
6502,WEYARN,47.867,11.800
6503,WEYERBUSCH,50.717,7.550
6504,WEYHAUSEN,52.467,10.717
6505,WEYHE,53.000,8.867
6506,WHEDERAU,50.975,12.848
6507,WICKEDE (RUHR),51.500,7.867
6508,WIDDERN,49.317,9.417
6509,WIEDA,51.633,10.583
6510,WIEDERSTEDT,51.670,11.529
6511,WIEDNITZ,51.390,14.037
6512,WIEFELSTEDE,53.250,8.117
6513,WIEHE,51.266,11.410
6514,WIEHL,50.950,7.550
6515,WIEK,54.624,13.294
6516,WIELENBACH,47.867,11.167
6517,WIEMERSDORF,53.967,9.900
6518,WIENHAUSEN,52.583,10.183
6519,WIEREN,52.883,10.667
6520,WIERNSHEIM,48.900,8.850
6521,WIESA,50.615,13.022
6522,WIESAU,49.917,12.183
6523,WIESBADEN,50.100,8.233
6524,WIESEN,50.117,9.367
6525,WIESENAU,52.234,14.597
6526,WIESENBACH,49.367,8.800
6527,WIESENBAD,50.619,13.054
6528,WIESENBURG,52.117,12.451
6529,WIESENFELDEN,49.050,12.533
6530,WIESENSTEIG,48.567,9.633
6531,WIESENT,49.017,12.383
6532,WIESENTHAL,50.033,9.433
6533,WIESENTHAU,49.717,11.133
6534,WIESENTHEID,49.800,10.350
6535,WIESENTTAL,49.800,11.267
6536,WIESETH,49.167,10.483
6537,WIESLAUTERN,49.100,7.800
6538,WIESLOCH,49.300,8.700
6539,WIESMOOR,53.417,7.733
6540,WIETMARSCHEN,52.517,7.133
6541,WIETZE,52.650,9.850
6542,WIETZEN,52.717,9.083
6543,WIETZENDORF,52.917,9.983
6544,WIGGENSBACH,47.750,10.233
6545,WILBURGSTETTEN,49.033,10.400
6546,WILDAU,52.326,13.625
6547,WILDBAD IM SCHWARZWALD,48.750,8.550
6548,WILDBERG,48.617,8.783
6549,WILDECK,50.950,10.033
6550,WILDEMANN,51.833,10.283
6551,WILDENBERG,48.733,11.900
6552,WILDENBRUCH,52.287,13.068
6553,WILDENFELS,50.674,12.612
6554,WILDESHAUSEN,52.900,8.433
6555,WILDFLECKEN,50.383,9.917
6556,WILDPOLDSRIED,47.767,10.400
6557,WILGARTSWIESEN,49.217,7.883
6558,WILHELM-PIECK-STADT GUBEN,51.956,14.702
6559,WILHELMSBURG,53.642,13.862
6560,WILHELMSDORF,47.867,9.417
6561,WILHELMSFELD,49.467,8.767
6562,WILHELMSHAVEN,53.517,8.117
6563,WILHELMSHORST,52.339,13.053
6564,WILHELMSTHAL,50.317,11.367
6565,WILHERMSDORF,49.483,10.717
6566,WILKAU-HASSLAU,50.679,12.524
6567,WILLANZHEIM,49.683,10.233
6568,WILLEBADESSEN,51.633,9.033
6569,WILLICH,51.267,6.550
6570,WILLINGEN (UPLAND),51.300,8.617
6571,WILLINGSHAUSEN,50.850,9.200
6572,WILLMERING,49.250,12.667
6573,WILLSTÄTT,48.550,7.900
6574,WILMSHEIM,48.850,8.833
6575,WILNSDORF,50.817,8.100
6576,WILSDRUFF,51.053,13.537
6577,WILSTEDT,53.200,9.100
6578,WILSTER,53.917,9.383
6579,WILSUM,52.533,6.850
6580,WILTHEN,51.096,14.408
6581,WILTINGEN,49.667,6.600
6582,WIMMELBURG,51.521,11.514
6583,WINCHERINGEN,49.617,6.433
6584,WINDACH,48.067,11.033
6585,WINDECK,50.783,7.567
6586,WINDEN IM ELZTAL,48.150,8.050
6587,WINDESHEIM,49.900,7.817
6588,WINDHAGEN,50.650,7.350
6589,WINDHAUSEN,51.783,10.217
6590,WINDISCHESCHENBACH,49.800,12.150
6591,WINDORF,48.633,13.217
6592,WINDSBACH,49.233,10.833
6593,WINGST,53.733,9.083
6594,WINHÖRING,48.267,12.650
6595,WINKELHAID,49.383,11.300
6596,WINKLARN,49.433,12.483
6597,WINNENDEN,48.867,9.383
6598,WINNINGEN,50.317,7.517
6599,WINNWEILER,49.567,7.850
6600,WINSEN (ALLER),52.683,9.917
6601,WINSEN (LUHE),53.367,10.217
6602,WINTERBACH,48.800,9.483
6603,WINTERBERG,51.200,8.533
6604,WINTERHAUSEN,49.700,10.017
6605,WINTERLINGEN,48.183,9.117
6606,WINTERSDORF,51.057,12.359
6607,WINTERSTEIN,50.885,10.457
6608,WINTRICH,49.883,6.950
6609,WINZER,48.733,13.067
6610,WIPFELD,49.917,10.183
6611,WIPPERDORF,51.456,10.645
6612,WIPPERFÜRTH,51.117,7.400
6613,WIPPRA,51.573,11.272
6614,WIRDUM,53.483,7.200
6615,WIRGES,50.467,7.800
6616,WIRSBERG,50.100,11.617
6617,WISCHHAFEN,53.783,9.317
6618,WISMAR,53.894,11.462
6619,WISSEN,50.783,7.733
6620,WISTEDT,53.267,9.683
6621,WITTELSHOFEN,49.067,10.483
6622,WITTEN,51.433,7.333
6623,WITTENBERG,51.876,12.649
6624,WITTENBERGE,53.000,11.750
6625,WITTENBURG,53.507,11.073
6626,WITTGENDORF,50.945,14.860
6627,WITTGENSDORF,50.883,12.873
6628,WITTIBREUT,48.333,12.983
6629,WITTICHENAU,51.388,14.243
6630,WITTIGHAUSEN,49.617,9.833
6631,WITTINGEN,52.733,10.733
6632,WITTISLINGEN,48.617,10.417
6633,WITTLICH,49.983,6.883
6634,WITTMAR,52.133,10.633
6635,WITTMUND,53.583,7.783
6636,WITTNAU,47.950,7.817
6637,WITTSTOCK,53.163,12.481
6638,WITZENHAUSEN,51.350,9.850
6639,WITZMANNSBERG,48.717,13.417
6640,WITZSCHDORF,50.775,13.076
6641,WOHLTORF,53.517,10.300
6642,WOHRATAL,50.933,8.950
6643,WOLDEGK,53.463,13.577
6644,WOLFACH,48.300,8.217
6645,WOLFEGG,47.817,9.800
6646,WOLFEN,51.667,12.272
6647,WOLFENBÜTTEL,52.167,10.533
6648,WOLFERODE,51.511,11.518
6649,WOLFERSDORF,48.483,11.717
6650,WOLFERTSCHWENDEN,47.900,10.267
6651,WOLFHAGEN,51.333,9.167
6652,WOLFRAMS-ESCHENBACH,49.233,10.733
6653,WOLFRATSHAUSEN,47.917,11.417
6654,WOLFSBURG,52.417,10.783
6655,WOLFSCHLUGEN,48.650,9.283
6656,WOLFSEGG,49.117,11.983
6657,WOLFSTEIN,49.583,7.600
6658,WOLGAST,54.050,13.773
6659,WOLLBACH,50.367,10.233
6660,WOLMIRSLEBEN,51.947,11.481
6661,WOLMIRSTEDT,52.255,11.631
6662,WOLNZACH,48.600,11.633
6663,WOLPERTSHAUSEN,49.167,9.850
6664,WOLPERTSWENDE,47.900,9.617
6665,WOLSDORF,52.183,10.933
